성별,나이,월수입,직업,결혼여부,소비성향,예산,구매단가,사용목적,중요요소,선호브랜드,상품명,브랜드,카테고리,판매단가,평점,리뷰수,상품설명,상품정보출처,상품조회수,비교상품수,구매시간대,재방문횟수,카드할부여부,구매후회값
female,33,5410000,대기업직원,미혼,보수적,297000,3602000,휴식,"희소성, 감성",레노버,샤넬 명품 1119,샤넬,명품,3602000,4.51,,"샤넬 명품 상품. 주요 특징: 브랜드, 희소성, 디자인, 선물, 보상, 소장.",crawler,8,13,13,6,Y,0.843
male,26,3430000,프리랜서,미혼,보수적,699000,929000,출근,"디자인, 착용감",마이리얼트립,아디다스 패션 1120,아디다스,패션,929000,3.78,3646.0,"아디다스 패션 상품. 주요 특징: 디자인, 착용감, 브랜드, 출근, 데이트, 여행.",naver_api,55,9,10,4,Y,0.441
female,33,880000,취업준비생,기혼,보수적,151000,108000,부모님,"성분, 후기",프라다,종근당 건강관리 1121,종근당,건강관리,108000,,,"종근당 건강관리 상품. 주요 특징: 성분, 후기, 안전성, 건강, 부모님, 회복.",crawler,11,6,16,4,N,0.379
female,52,4490000,공무원,기혼,보수적,935000,893000,공부,"성능, 배터리",레노버,레노버 전자기기 1122,레노버,전자기기,893000,4.19,19.0,"레노버 전자기기 상품. 주요 특징: 성능, 배터리, 휴대성, 업무, 공부, 게임, 콘텐츠.",manual,28,3,21,3,Y,0.261
male,54,3160000,사무직,기혼,진보적,602000,51000,청소,"희소성, 감성",라네즈,유한킴벌리 생활용품 1123,유한킴벌리,생활용품,51000,3.26,,"유한킴벌리 생활용품 상품. 주요 특징: 가격, 내구성, 용량, 생활, 청소, 가정.",manual,12,3,9,2,N,0.465
female,63,2980000,은퇴자,기혼,진보적,164000,299000,자기계발,"희소성, 감성",패스트캠퍼스,패스트캠퍼스 교육 1124,패스트캠퍼스,교육,299000,,,"패스트캠퍼스 교육 상품. 주요 특징: 강의품질, 가격, 커리큘럼, 공부, 취업, 자기계발.",user_input,5,4,18,1,N,0.775
male,52,2740000,주부,기혼,진보적,457000,218000,가족,"가격, 일정",설화수,하나투어 여행 1125,하나투어,여행,218000,,3329.0,"하나투어 여행 상품. 주요 특징: 가격, 일정, 숙소, 휴식, 가족, 기념일.",user_input,41,5,20,2,N,0.334
female,41,5630000,사무직,기혼,진보적,361000,1211000,인테리어,"희소성, 감성",소니,한샘 가구 1126,한샘,가구,1211000,4.44,3939.0,"한샘 가구 상품. 주요 특징: 내구성, 크기, 디자인, 이사, 인테리어, 생활.",naver_api,48,6,22,3,Y,0.696
male,53,9630000,대기업직원,기혼,보수적,1900000,1020000,유행,"희소성, 감성",한샘,COS 패션 1127,COS,패션,1020000,4.33,2973.0,"COS 패션 상품. 주요 특징: 디자인, 착용감, 브랜드, 출근, 데이트, 여행.",image_estimate,45,4,14,0,Y,0.671
female,34,5390000,프리랜서,기혼,진보적,1090000,36000,출근,"희소성, 감성",애플,ZARA 패션 1128,ZARA,패션,36000,,,"ZARA 패션 상품. 주요 특징: 디자인, 착용감, 브랜드, 출근, 데이트, 여행.",manual,11,1,15,4,N,0.476
male,49,9700000,대기업직원,미혼,보수적,781000,823000,휴식,"가격, 일정",루이비통,하나투어 여행 1129,하나투어,여행,823000,3.76,,"하나투어 여행 상품. 주요 특징: 가격, 일정, 숙소, 휴식, 가족, 기념일.",user_input,9,1,0,1,Y,0.38
male,53,2360000,주부,기혼,진보적,456000,354000,유행,"성분, 가격",이니스프리,이니스프리 화장품 1130,이니스프리,화장품,354000,3.86,,"이니스프리 화장품 상품. 주요 특징: 성분, 가격, 후기, 피부관리, 선물, 데일리.",image_estimate,9,4,11,2,N,0.484
female,60,2620000,은퇴자,기혼,진보적,402000,335000,선물,"희소성, 감성",3M,메가스터디 교육 1131,메가스터디,교육,335000,4.76,2771.0,"메가스터디 교육 상품. 주요 특징: 강의품질, 가격, 커리큘럼, 공부, 취업, 자기계발.",image_estimate,40,3,21,1,N,0.642
male,40,8580000,전문직,기혼,보수적,1104000,197000,유행,"강의품질, 가격",메가스터디,메가스터디 교육 1132,메가스터디,교육,197000,3.21,974.0,"메가스터디 교육 상품. 주요 특징: 강의품질, 가격, 커리큘럼, 공부, 취업, 자기계발.",image_estimate,38,2,17,4,N,0.411
female,34,3370000,프리랜서,기혼,보수적,635000,2679000,선물,"희소성, 감성",나이키,구찌 명품 1133,구찌,명품,2679000,,,"구찌 명품 상품. 주요 특징: 브랜드, 희소성, 디자인, 선물, 보상, 소장.",user_input,3,11,17,8,Y,0.694
female,22,580000,학생,미혼,진보적,67000,12000,소장,"희소성, 감성",오뚜기,오뚜기 식품 1134,오뚜기,식품,12000,4.32,56.0,"오뚜기 식품 상품. 주요 특징: 가격, 신선도, 배송, 생활, 식사, 가족.",manual,35,2,14,1,N,0.518
male,23,910000,학생,미혼,보수적,178000,1151000,회복,"성분, 후기",메가스터디,센트룸 건강관리 1135,센트룸,건강관리,1151000,4.24,2556.0,"센트룸 건강관리 상품. 주요 특징: 성분, 후기, 안전성, 건강, 부모님, 회복.",image_estimate,42,17,2,12,Y,0.776
male,55,8510000,대기업직원,미혼,진보적,1549000,31000,소장,"디자인, 착용감",나이키,나이키 패션 1136,나이키,패션,31000,4.7,786.0,"나이키 패션 상품. 주요 특징: 디자인, 착용감, 브랜드, 출근, 데이트, 여행.",naver_api,48,1,14,2,N,0.437
male,26,1200000,취업준비생,기혼,보수적,71000,125000,소장,"희소성, 감성",센트룸,클래스101 교육 1137,클래스101,교육,125000,,3278.0,"클래스101 교육 상품. 주요 특징: 강의품질, 가격, 커리큘럼, 공부, 취업, 자기계발.",crawler,46,6,17,5,N,0.816
female,49,3480000,주부,미혼,진보적,276000,895000,자기계발,"희소성, 감성",메가스터디,메가스터디 교육 1138,메가스터디,교육,895000,3.51,3751.0,"메가스터디 교육 상품. 주요 특징: 강의품질, 가격, 커리큘럼, 공부, 취업, 자기계발.",crawler,42,3,22,3,Y,0.782
female,60,5980000,공무원,미혼,보수적,900000,660000,출근,"디자인, 착용감",나이키,나이키 패션 1139,나이키,패션,660000,,2979.0,"나이키 패션 상품. 주요 특징: 디자인, 착용감, 브랜드, 출근, 데이트, 여행.",naver_api,52,4,14,4,Y,0.29
male,60,3480000,은퇴자,기혼,진보적,290000,60000,피부관리,"성분, 가격",라네즈,라네즈 화장품 1140,라네즈,화장품,60000,3.71,2738.0,"라네즈 화장품 상품. 주요 특징: 성분, 가격, 후기, 피부관리, 선물, 데일리.",crawler,44,3,10,4,N,0.245
male,56,3820000,공무원,기혼,진보적,373000,208000,취업,"강의품질, 가격",프라다,패스트캠퍼스 교육 1141,패스트캠퍼스,교육,208000,3.3,1254.0,"패스트캠퍼스 교육 상품. 주요 특징: 강의품질, 가격, 커리큘럼, 공부, 취업, 자기계발.",crawler,48,2,10,3,N,0.271
female,61,2060000,은퇴자,미혼,진보적,292000,157000,생활,"내구성, 크기",리바트,리바트 가구 1142,리바트,가구,157000,4.8,1850.0,"리바트 가구 상품. 주요 특징: 내구성, 크기, 디자인, 이사, 인테리어, 생활.",manual,40,2,11,0,N,0.46
male,41,3580000,사무직,기혼,진보적,203000,1029000,선물,"희소성, 감성",유한킴벌리,센트룸 건강관리 1143,센트룸,건강관리,1029000,,743.0,"센트룸 건강관리 상품. 주요 특징: 성분, 후기, 안전성, 건강, 부모님, 회복.",image_estimate,37,6,12,7,Y,0.849
male,72,3640000,은퇴자,미혼,진보적,431000,17000,유행,"가격, 내구성",패스트캠퍼스,다이소 생활용품 1144,다이소,생활용품,17000,,3082.0,"다이소 생활용품 상품. 주요 특징: 가격, 내구성, 용량, 생활, 청소, 가정.",naver_api,53,2,22,1,N,0.497
female,70,2080000,은퇴자,기혼,진보적,131000,95000,선물,"희소성, 감성",이니스프리,이니스프리 화장품 1145,이니스프리,화장품,95000,3.52,2121.0,"이니스프리 화장품 상품. 주요 특징: 성분, 가격, 후기, 피부관리, 선물, 데일리.",crawler,40,1,1,1,N,0.382
female,57,5410000,대기업직원,미혼,진보적,540000,2778000,선물,"희소성, 감성",3M,샤넬 명품 1146,샤넬,명품,2778000,4.3,,"샤넬 명품 상품. 주요 특징: 브랜드, 희소성, 디자인, 선물, 보상, 소장.",user_input,5,7,21,9,Y,0.687
female,41,8310000,전문직,기혼,보수적,1003000,22000,선물,"성분, 가격",하나투어,이니스프리 화장품 1147,이니스프리,화장품,22000,4.42,3196.0,"이니스프리 화장품 상품. 주요 특징: 성분, 가격, 후기, 피부관리, 선물, 데일리.",crawler,41,2,12,0,N,0.31
female,53,5350000,사무직,미혼,진보적,448000,3907000,가족,"가격, 일정",마이리얼트립,마이리얼트립 여행 1148,마이리얼트립,여행,3907000,3.36,3229.0,"마이리얼트립 여행 상품. 주요 특징: 가격, 일정, 숙소, 휴식, 가족, 기념일.",image_estimate,43,11,22,6,Y,0.485
female,25,1080000,취업준비생,미혼,진보적,103000,888000,콘텐츠,"성능, 배터리",애플,애플 전자기기 1149,애플,전자기기,888000,,1335.0,"애플 전자기기 상품. 주요 특징: 성능, 배터리, 휴대성, 업무, 공부, 게임, 콘텐츠.",manual,44,12,21,7,Y,0.676
male,32,1190000,취업준비생,기혼,보수적,203000,70000,식사,"가격, 신선도",정관장,오뚜기 식품 1150,오뚜기,식품,70000,3.63,,"오뚜기 식품 상품. 주요 특징: 가격, 신선도, 배송, 생활, 식사, 가족.",manual,4,2,19,5,N,0.304
male,32,8080000,대기업직원,기혼,진보적,1221000,20000,가정,"가격, 내구성",아디다스,다이소 생활용품 1151,다이소,생활용품,20000,4.56,,"다이소 생활용품 상품. 주요 특징: 가격, 내구성, 용량, 생활, 청소, 가정.",manual,4,1,13,2,N,0.475
male,34,2230000,주부,기혼,보수적,322000,574000,출근,"희소성, 감성",나이키,나이키 패션 1152,나이키,패션,574000,3.25,3625.0,"나이키 패션 상품. 주요 특징: 디자인, 착용감, 브랜드, 출근, 데이트, 여행.",manual,54,4,19,6,Y,0.594
male,44,3490000,사무직,미혼,보수적,509000,226000,선물,"희소성, 감성",대한항공,설화수 화장품 1153,설화수,화장품,226000,3.61,497.0,"설화수 화장품 상품. 주요 특징: 성분, 가격, 후기, 피부관리, 선물, 데일리.",naver_api,42,1,21,2,N,0.49
male,25,710000,학생,미혼,진보적,99000,19000,유행,"가격, 신선도",CJ,CJ 식품 1154,CJ,식품,19000,3.37,,"CJ 식품 상품. 주요 특징: 가격, 신선도, 배송, 생활, 식사, 가족.",naver_api,11,2,17,1,N,0.44
female,53,5350000,대기업직원,기혼,보수적,720000,364000,가족,"가격, 일정",하나투어,하나투어 여행 1155,하나투어,여행,364000,4.67,,"하나투어 여행 상품. 주요 특징: 가격, 일정, 숙소, 휴식, 가족, 기념일.",manual,9,1,20,2,N,0.299
male,25,1200000,취업준비생,미혼,보수적,234000,180000,유행,"희소성, 감성",ZARA,정관장 건강관리 1156,정관장,건강관리,180000,,,"정관장 건강관리 상품. 주요 특징: 성분, 후기, 안전성, 건강, 부모님, 회복.",crawler,7,2,21,2,N,0.625
male,48,3460000,사무직,미혼,보수적,420000,1588000,보상,"브랜드, 희소성",하나투어,프라다 명품 1157,프라다,명품,1588000,4.16,2864.0,"프라다 명품 상품. 주요 특징: 브랜드, 희소성, 디자인, 선물, 보상, 소장.",crawler,48,9,10,5,Y,0.597
male,32,2320000,주부,기혼,진보적,485000,870000,회복,"성분, 후기",정관장,정관장 건강관리 1158,정관장,건강관리,870000,4.49,,"정관장 건강관리 상품. 주요 특징: 성분, 후기, 안전성, 건강, 부모님, 회복.",naver_api,5,9,15,3,Y,0.645
male,46,2780000,주부,기혼,진보적,371000,199000,휴식,"디자인, 착용감",대한항공,나이키 패션 1159,나이키,패션,199000,,,"나이키 패션 상품. 주요 특징: 디자인, 착용감, 브랜드, 출근, 데이트, 여행.",image_estimate,11,5,10,4,N,0.585
female,35,5790000,대기업직원,기혼,보수적,426000,27000,가족,"가격, 신선도",동원,동원 식품 1160,동원,식품,27000,,,"동원 식품 상품. 주요 특징: 가격, 신선도, 배송, 생활, 식사, 가족.",naver_api,3,0,19,1,N,0.431
male,25,580000,학생,미혼,보수적,76000,1871000,소장,"브랜드, 희소성",구찌,구찌 명품 1161,구찌,명품,1871000,4.81,3635.0,"구찌 명품 상품. 주요 특징: 브랜드, 희소성, 디자인, 선물, 보상, 소장.",crawler,54,43,10,25,Y,0.725
female,41,8820000,대기업직원,기혼,보수적,1873000,793000,회복,"성분, 후기",3M,종근당 건강관리 1162,종근당,건강관리,793000,4.39,3408.0,"종근당 건강관리 상품. 주요 특징: 성분, 후기, 안전성, 건강, 부모님, 회복.",user_input,56,1,13,3,Y,0.539
male,35,6830000,자영업,기혼,보수적,761000,1088000,출근,"희소성, 감성",리바트,나이키 패션 1163,나이키,패션,1088000,3.31,,"나이키 패션 상품. 주요 특징: 디자인, 착용감, 브랜드, 출근, 데이트, 여행.",image_estimate,14,7,14,3,Y,0.596
female,54,2800000,주부,미혼,보수적,323000,723000,유행,"희소성, 감성",샤넬,샤넬 명품 1164,샤넬,명품,723000,4.5,2240.0,"샤넬 명품 상품. 주요 특징: 브랜드, 희소성, 디자인, 선물, 보상, 소장.",user_input,42,5,11,3,Y,0.726
female,25,720000,학생,미혼,진보적,71000,10000,가족,"희소성, 감성",동원,동원 식품 1165,동원,식품,10000,,,"동원 식품 상품. 주요 특징: 가격, 신선도, 배송, 생활, 식사, 가족.",user_input,8,0,21,2,N,0.565
female,46,5000000,공무원,기혼,보수적,160000,234000,유행,"희소성, 감성",레노버,레노버 전자기기 1166,레노버,전자기기,234000,,2837.0,"레노버 전자기기 상품. 주요 특징: 성능, 배터리, 휴대성, 업무, 공부, 게임, 콘텐츠.",manual,48,3,0,1,N,0.648
male,40,4790000,사무직,기혼,진보적,920000,32000,소장,"희소성, 감성",아디다스,아디다스 패션 1167,아디다스,패션,32000,3.23,3241.0,"아디다스 패션 상품. 주요 특징: 디자인, 착용감, 브랜드, 출근, 데이트, 여행.",crawler,44,1,17,3,N,0.595
female,24,510000,학생,미혼,보수적,58000,178000,취업,"강의품질, 가격",LG,클래스101 교육 1168,클래스101,교육,178000,4.38,3405.0,"클래스101 교육 상품. 주요 특징: 강의품질, 가격, 커리큘럼, 공부, 취업, 자기계발.",crawler,52,8,21,5,Y,0.505
male,61,2710000,은퇴자,미혼,진보적,511000,18000,생활,"가격, 신선도",CJ,CJ 식품 1169,CJ,식품,18000,3.21,304.0,"CJ 식품 상품. 주요 특징: 가격, 신선도, 배송, 생활, 식사, 가족.",image_estimate,38,0,11,2,N,0.225
male,35,1950000,주부,기혼,보수적,67000,9000,생활,"희소성, 감성",구찌,CJ 식품 1170,CJ,식품,9000,3.51,2404.0,"CJ 식품 상품. 주요 특징: 가격, 신선도, 배송, 생활, 식사, 가족.",user_input,48,3,15,2,N,0.428
male,35,3080000,사무직,기혼,보수적,560000,504000,공부,"희소성, 감성",메가스터디,메가스터디 교육 1171,메가스터디,교육,504000,3.57,,"메가스터디 교육 상품. 주요 특징: 강의품질, 가격, 커리큘럼, 공부, 취업, 자기계발.",naver_api,14,5,21,5,Y,0.395
male,31,5190000,공무원,기혼,진보적,580000,129000,취업,"강의품질, 가격",패스트캠퍼스,패스트캠퍼스 교육 1172,패스트캠퍼스,교육,129000,3.87,2034.0,"패스트캠퍼스 교육 상품. 주요 특징: 강의품질, 가격, 커리큘럼, 공부, 취업, 자기계발.",naver_api,50,4,0,1,N,0.207
female,32,3950000,공무원,기혼,진보적,364000,65000,소장,"강의품질, 가격",나이키,패스트캠퍼스 교육 1173,패스트캠퍼스,교육,65000,3.94,2373.0,"패스트캠퍼스 교육 상품. 주요 특징: 강의품질, 가격, 커리큘럼, 공부, 취업, 자기계발.",image_estimate,41,1,19,3,N,0.484
male,39,6580000,자영업,미혼,보수적,1224000,24000,선물,"성분, 가격",설화수,설화수 화장품 1174,설화수,화장품,24000,4.86,2998.0,"설화수 화장품 상품. 주요 특징: 성분, 가격, 후기, 피부관리, 선물, 데일리.",user_input,55,5,20,4,N,0.244
female,64,3540000,은퇴자,기혼,진보적,394000,38000,선물,"희소성, 감성",LG,라네즈 화장품 1175,라네즈,화장품,38000,4.37,,"라네즈 화장품 상품. 주요 특징: 성분, 가격, 후기, 피부관리, 선물, 데일리.",user_input,14,4,11,3,N,0.449
male,29,920000,취업준비생,미혼,보수적,61000,982000,소장,"디자인, 착용감",ZARA,나이키 패션 1176,나이키,패션,982000,4.25,2187.0,"나이키 패션 상품. 주요 특징: 디자인, 착용감, 브랜드, 출근, 데이트, 여행.",manual,48,13,21,11,Y,0.825
male,33,5670000,대기업직원,기혼,진보적,409000,94000,이사,"내구성, 크기",리바트,리바트 가구 1177,리바트,가구,94000,3.62,,"리바트 가구 상품. 주요 특징: 내구성, 크기, 디자인, 이사, 인테리어, 생활.",crawler,8,5,20,1,N,0.265
male,59,6900000,자영업,미혼,보수적,921000,1548000,소장,"내구성, 크기",리바트,리바트 가구 1178,리바트,가구,1548000,4.85,3202.0,"리바트 가구 상품. 주요 특징: 내구성, 크기, 디자인, 이사, 인테리어, 생활.",crawler,42,3,10,1,Y,0.606
male,40,5600000,대기업직원,기혼,진보적,1191000,9000,선물,"가격, 내구성",3M,3M 생활용품 1179,3M,생활용품,9000,4.81,3927.0,"3M 생활용품 상품. 주요 특징: 가격, 내구성, 용량, 생활, 청소, 가정.",user_input,48,4,21,2,N,0.407
